1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
17564534	some	Q	CHAUCER GEOFFREY	EMO	CMBOETH	LATIN/FRENCH	M3	X	WRITTEN	PROSE	17564533	and some soules I trowe 0 *ICH*-1 ben exercised by a purgynge mekenesse ;	IP-MAT-SPE	17564535	some soules	NP	17564536	soules	NS	17564536	soules	NS	17564535	some soules	NP	17564535	some soules	NP
17568432	some	Q	CHAUCER GEOFFREY	EMO	CMBOETH	LATIN/FRENCH	M3	X	WRITTEN	PROSE	17568431	by some soule	PP	17568433	some soule	NP	17568434	soule	N	17568434	soule	N	17568433	some soule	NP	17568433	some soule	NP
17793271	alle	Q	X	EMO	CMCLOUD	X	M3	INSTR REL	WRITTEN	PROSE	17793250	at +te fulle - and mochel more , wi+t-oute comparison - to fille alle +te soules and aungelles 0 +tat *T*-10 euer may be	IP	17793272	alle +te soules and aungelles 0 +tat *T*-10 euer may be	NP	17793274	soules	NS	17793274	soules	NS	17793272	alle +te soules and aungelles 0 +tat *T*-10 euer may be	NP	17793272	alle +te soules and aungelles 0 +tat *T*-10 euer may be	NP
17807031	iche	Q	X	EMO	CMCLOUD	X	M3	INSTR REL	WRITTEN	PROSE	17807020	*exp* +Tis sorow and +tis desire behoui+t iche a soule *ICH*-1 haue and fele in it-self , ou+ter in +tis maner or in ano+ter , as 0 0 God vouche+t $saaf *T*-3 for to lerne to his goostly disciples , after his weel wyllyng & +teire acordyng abylnes in body & in soule , in degre and compleccion , er 0 +te tyme *ICH*-4 be 0 +tat *T*-5 +tei mowe parfitely be onid vnto God in parfite charite - soche as 0 0 *T*-6 may be had here +gif 0 God vouche+t saaf .	IP-MAT	17807032	iche a soule	NP	17807034	soule	N	17807034	soule	N	17807032	iche a soule	NP	17807032	iche a soule	NP
17811495	alle	Q	X	EMO	CMCLOUD	X	M3	INSTR REL	WRITTEN	PROSE	17811494	and alle soules	CONJP	17811496	alle soules	NP	17811497	soules	NS	17811497	soules	NS	17811496	alle soules	NP	17811496	alle soules	NP
17820118	any	Q	X	EMO	CMCLOUD	X	M3	INSTR REL	WRITTEN	PROSE	17820120	any soule 0 +tat *T*-2 is disposid to +tis werk schuld rede it	IP	17820121	any soule 0 +tat *T*-2 is disposid to +tis werk	NP	17820122	soule	N	17820122	soule	N	17820121	any soule 0 +tat *T*-2 is disposid to +tis werk	NP	17820121	any soule 0 +tat *T*-2 is disposid to +tis werk	NP
17908460	alle	Q	CHAUCER GEOFFREY	EML	CMCTPROS	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	17908459	to alle soules	PP	17908461	alle soules	NP	17908462	soules	NS	17908462	soules	NS	17908461	alle soules	NP	17908461	alle soules	NP
17920305	every	Q	CHAUCER GEOFFREY	EML	CMCTPROS	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	17920304	but every soule replenyssed with the sighte of the parfit knowynge of God	CONJP	17920306	every soule replenyssed with the sighte of the parfit knowynge of God	NP	17920307	soule	N	17920307	soule	N	17920306	every soule replenyssed with the sighte of the parfit knowynge of God	NP	17920306	every soule replenyssed with the sighte of the parfit knowynge of God	NP
18040160	all	Q	?	North	cmedthor.m34	'NULL'	M34	'NULL'	'NULL'	PROSE	18040159	with all my saule	PP	18040161	all my saule	NP	18040163	saule	N	18040163	saule	N	18040161	all my saule	NP	18040161	all my saule	NP
18045926	all	Q	?	North	cmedthor.m34	'NULL'	M34	'NULL'	'NULL'	PROSE	18045925	with all +ti saule	PP	18045927	all +ti saule	NP	18045929	saule	N	18045929	saule	N	18045927	all +ti saule	NP	18045927	all +ti saule	NP
18107385	na	Q	GAYTRYGE DAN JON	NO	CMGAYTRY	X	M3/4	INSTR REL	q\tX	PROSE	18107386	na saule hele	NP	18107387	na saule	NP	18107388	saule	N$	18107388	saule	N$	18107387	na saule	NP	18107387	na saule	NP
18146848	alle	Q	X	SL	CMGREGOR	X	M4	NARR NON-IMAG	WRITTEN	PROSE	18146847	ande alle Crystyn soulys	CONJP	18146849	alle Crystyn soulys	NP	18146851	soulys	NS	18146851	soulys	NS	18146849	alle Crystyn soulys	NP	18146849	alle Crystyn soulys	NP
18233016	all	Q	X	EMO	CMINNOCE	X	M4	INSTR REL	X	PROSE	18233009	In the thyrde partye , all the soules lyenge in the paynes of Purgatory ; specyally for the soule of the reverende fader my <P_5> lorde Thomas Kempe late Bysshop , and for the soules of all Benefactours of thys chirche of Poules , wyth all Crysten soules , for the whiche and for the entent premysed 0 *T*-1 I praye you devoutly saye a Pater Noster and an Ave .	FRAG	18233017	all the soules lyenge in the paynes of Purgatory	NP	18233019	soules	NS	18233019	soules	NS	18233017	all the soules lyenge in the paynes of Purgatory	NP	18233017	all the soules lyenge in the paynes of Purgatory	NP
18233082	all	Q	X	EMO	CMINNOCE	X	M4	INSTR REL	X	PROSE	18233081	wyth all Crysten soules , for the whiche and for the entent premysed 0 *T*-1 I praye you devoutly saye a Pater Noster and an Ave	PP	18233083	all Crysten soules , for the whiche and for the entent premysed 0 *T*-1 I praye you devoutly saye a Pater Noster and an Ave	NP	18233085	soules	NS	18233085	soules	NS	18233083	all Crysten soules , for the whiche and for the entent premysed 0 *T*-1 I praye you devoutly saye a Pater Noster and an Ave	NP	18233083	all Crysten soules , for the whiche and for the entent premysed 0 *T*-1 I praye you devoutly saye a Pater Noster and an Ave	NP
18256007	alle	Q	JULIAN OF NORWICH	EML	CMJULNOR	X	M3/4	INSTR REL	WRITTEN	PROSE	18256008	alle chosene saules eschapes hym worschipfullye	IP	18256009	alle chosene saules	NP	18256011	saules	NS	18256011	saules	NS	18256009	alle chosene saules	NP	18256009	alle chosene saules	NP
18256548	ylke	Q	JULIAN OF NORWICH	EML	CMJULNOR	X	M3/4	INSTR REL	WRITTEN	PROSE	18256547	*T*-1 ylke saule *ICH*-2 schalle hafe in hevene 0 that *T*-3 wilfullye hase servyd god in any degree heere in erthe	IP	18256549	ylke saule *ICH*-2	NP	18256550	saule	N	18256550	saule	N	18256549	ylke saule *ICH*-2	NP	18256549	ylke saule *ICH*-2	NP
18258404	ylke	Q	JULIAN OF NORWICH	EML	CMJULNOR	X	M3/4	INSTR REL	WRITTEN	PROSE	18258403	Botte ylke saule aftere the sayinge of saynte Pawle schulde feele in hym +tat in criste Ihesu .	IP-MAT	18258405	ylke saule	NP	18258406	saule	N	18258406	saule	N	18258405	ylke saule	NP	18258405	ylke saule	NP
18321707	many	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18321704	+tu wynnyst many sowlys fro hym wyth +ti wepyng .	IP-MAT-SPE	18321708	many sowlys	NP	18321709	sowlys	NS	18321709	sowlys	NS	18321708	many sowlys	NP	18321708	many sowlys	NP
18343975	alle	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18343974	for alle +te sowlys in Purgatory	PP	18343976	alle +te sowlys in Purgatory	NP	18343978	sowlys	NS	18343978	sowlys	NS	18343976	alle +te sowlys in Purgatory	NP	18343976	alle +te sowlys in Purgatory	NP
18353550	any	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18353551	any swech sowle *ICH*-9 schuld be dampnyd or departyd fro me whech 0 *T*-10 hath so gret meknes & charite to me	IP	18353552	any swech sowle *ICH*-9	NP	18353554	sowle	N	18353554	sowle	N	18353552	any swech sowle *ICH*-9	NP	18353552	any swech sowle *ICH*-9	NP
18395405	many	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18395404	of many sowlys , sum 0 *T*-3 for to ben sauyd & sum 0 *T*-4 for to ben dampnyd	PP	18395406	many sowlys , sum 0 *T*-3 for to ben sauyd & sum 0 *T*-4 for to ben dampnyd	NP	18395407	sowlys	NS	18395407	sowlys	NS	18395406	many sowlys , sum 0 *T*-3 for to ben sauyd & sum 0 *T*-4 for to ben dampnyd	NP	18395406	many sowlys , sum 0 *T*-3 for to ben sauyd & sum 0 *T*-4 for to ben dampnyd	NP
18457841	alle	Q	X	WMO	CMLAMBET	X	MX/1	INSTR REL	WRITTEN	PROSE	18457840	for alle cristine saule	PP	18457842	alle cristine saule	NP	18457844	saule	N	18457844	saule	N	18457842	alle cristine saule	NP	18457842	alle cristine saule	NP
18476720	fele	Q	X	WMO	CMLAMBET	X	MX/1	INSTR REL	WRITTEN	PROSE	18476679	Nu +gif 0 +te biscop bi+d +gemeles +tenne 0 he godes budel is and to lar+teawe iset +tan leawede folke ; +tenne losia+d fele saulen	IP	18476721	fele saulen	NP	18476722	saulen	NS	18476722	saulen	NS	18476721	fele saulen	NP	18476721	fele saulen	NP
18479351	alre	Q	X	WMO	CMLAMBET	X	MX/1	INSTR REL	WRITTEN	PROSE	18479350	mid alre saulen	PP	18479352	alre saulen	NP	18479353	saulen	NS	18479353	saulen	NS	18479352	alre saulen	NP	18479352	alre saulen	NP
18588168	all	Q	MALORY THOMAS	WML	CMMALORY	X	M4	NARR IMAG	WRITTEN	PROSE	18588166	*T*-1 bought all the soules oute of thralle	IP	18588169	all the soules	NP	18588171	soules	NS	18588171	soules	NS	18588169	all the soules	NP	18588169	all the soules	NP
18738036	no	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18738037	no sowle come yn , tyll 0 +tay seen hor Lord borne yn mankynde	IP	18738038	no sowle	NP	18738039	sowle	N	18738039	sowle	N	18738038	no sowle	NP	18738038	no sowle	NP
18773449	any	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18773447	to fache any soule wythouten dome	IP	18773450	any soule	NP	18773451	soule	N	18773451	soule	N	18773450	any soule	NP	18773450	any soule	NP
18785616	any	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18785613	Was +ter any soule 0 +tat *T*-2 +gede to +te joye wythout payne , +tat day , 0 +tat *T*-3 +tou dyddyst dye	IP	18785617	any soule 0 +tat *T*-2 +gede to +te joye wythout payne , +tat day , 0 +tat *T*-3 +tou dyddyst dye	NP	18785618	soule	N	18785618	soule	N	18785617	any soule 0 +tat *T*-2 +gede to +te joye wythout payne , +tat day , 0 +tat *T*-3 +tou dyddyst dye	NP	18785617	any soule 0 +tat *T*-2 +gede to +te joye wythout payne , +tat day , 0 +tat *T*-3 +tou dyddyst dye	NP
18785766	any	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18785767	any sowle be yn payne	IP	18785768	any sowle	NP	18785769	sowle	N	18785769	sowle	N	18785768	any sowle	NP	18785768	any sowle	NP
18787951	mony	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18787950	for mony a soule	PP	18787952	mony a soule	NP	18787954	soule	N	18787954	soule	N	18787952	mony a soule	NP	18787952	mony a soule	NP
18868369	alle	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	M1	'NULL'	'NULL'	VERSE	18868355	To takenn ut off helle wa | | +Ta gode sawless alle , | | 0 +Tatt *T*-1 haffdenn cwemmd himm i +tiss lif | | +Turrh so+t unnsha+ti+gnesse	IP	18868366	+Ta gode sawless alle , | | 0 +Tatt *T*-1 haffdenn cwemmd himm i +tiss lif | | +Turrh so+t unnsha+ti+gnesse	NP	18868368	sawless	NS	18868368	sawless	NS	18868366	+Ta gode sawless alle , | | 0 +Tatt *T*-1 haffdenn cwemmd himm i +tiss lif | | +Turrh so+t unnsha+ti+gnesse	NP	18868366	+Ta gode sawless alle , | | 0 +Tatt *T*-1 haffdenn cwemmd himm i +tiss lif | | +Turrh so+t unnsha+ti+gnesse	NP
18923610	alle	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	M1	'NULL'	'NULL'	VERSE	18923609	+G+an alle gode sawless	PP	18923611	alle gode sawless	NP	18923613	sawless	NS	18923613	sawless	NS	18923611	alle gode sawless	NP	18923611	alle gode sawless	NP
18986103	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	M1	'NULL'	'NULL'	VERSE	18986105	all +te sawless lusst	NP	18986106	all +te sawless	NP	18986108	sawless	N$	18986108	sawless	N$	18986106	all +te sawless	NP	18986106	all +te sawless	NP
18986114	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	M1	'NULL'	'NULL'	VERSE	18986115	all +te sawless wille	NP	18986116	all +te sawless	NP	18986118	sawless	N$	18986118	sawless	N$	18986116	all +te sawless	NP	18986116	all +te sawless	NP
18986421	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	M1	'NULL'	'NULL'	VERSE	18986422	all +te sawless wille	NP	18986423	all +te sawless	NP	18986425	sawless	N$	18986425	sawless	N$	18986423	all +te sawless	NP	18986423	all +te sawless	NP
19002170	ech	Q	X	EML	CMOTEST	LATIN	M3	X	WRITTEN	PROSE	19002160	therfor Y schal no more smyte ech lyuynge soule as 0 0 *T*-1 Y dide ;	IP-MAT	19002171	ech lyuynge soule	NP	19002173	soule	N	19002173	soule	N	19002171	ech lyuynge soule	NP	19002171	ech lyuynge soule	NP
19002630	ech	Q	X	EML	CMOTEST	LATIN	M3	X	WRITTEN	PROSE	19002629	to ech lyuynge soule which 0 *T*-1 is with +gou , as wel *ICH*-2 in briddis as in werk beestis and smale beestis of erthe	PP	19002631	ech lyuynge soule which 0 *T*-1 is with +gou , as wel *ICH*-2 in briddis as in werk beestis and smale beestis of erthe	NP	19002633	soule	N	19002633	soule	N	19002631	ech lyuynge soule which 0 *T*-1 is with +gou , as wel *ICH*-2 in briddis as in werk beestis and smale beestis of erthe	NP	19002631	ech lyuynge soule which 0 *T*-1 is with +gou , as wel *ICH*-2 in briddis as in werk beestis and smale beestis of erthe	NP
19002802	ech	Q	X	EML	CMOTEST	LATIN	M3	X	WRITTEN	PROSE	19002801	to ech lyuynge soule which 0 *T*-2 is with you	PP	19002803	ech lyuynge soule which 0 *T*-2 is with you	NP	19002805	soule	N	19002805	soule	N	19002803	ech lyuynge soule which 0 *T*-2 is with you	NP	19002803	ech lyuynge soule which 0 *T*-2 is with you	NP
19002932	ech	Q	X	EML	CMOTEST	LATIN	M3	X	WRITTEN	PROSE	19002931	with ech soule lyuynge , 0 that *T*-2 nurschith fleisch	PP	19002933	ech soule lyuynge , 0 that *T*-2 nurschith fleisch	NP	19002934	soule	N	19002934	soule	N	19002933	ech soule lyuynge , 0 that *T*-2 nurschith fleisch	NP	19002933	ech soule lyuynge , 0 that *T*-2 nurschith fleisch	NP
19003037	ech	Q	X	EML	CMOTEST	LATIN	M3	X	WRITTEN	PROSE	19003036	and ech soul lyuynge of al fleisch which 0 *T*-2 is on erthe	CONJP	19003038	ech soul lyuynge of al fleisch which 0 *T*-2 is on erthe	NP	19003039	soul	N	19003039	soul	N	19003038	ech soul lyuynge of al fleisch which 0 *T*-2 is on erthe	NP	19003038	ech soul lyuynge of al fleisch which 0 *T*-2 is on erthe	NP
19106902	alle	Q	TREVISA JOHN	SL	CMPOLYCH	LATIN	M3	NARR NON-IMAG	WRITTEN	PROSE	19106901	for alle Cristen soules	PP	19106903	alle Cristen soules	NP	19106905	soules	NS	19106905	soules	NS	19106903	alle Cristen soules	NP	19106903	alle Cristen soules	NP
19106935	alle	Q	TREVISA JOHN	SL	CMPOLYCH	LATIN	M3	NARR NON-IMAG	WRITTEN	PROSE	19106934	for alle Cristene soules	PP	19106936	alle Cristene soules	NP	19106938	soules	NS	19106938	soules	NS	19106936	alle Cristene soules	NP	19106936	alle Cristene soules	NP
19130848	al	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19130847	and al her soule	CONJP	19130849	al her soule	NP	19130851	soule	N	19130851	soule	N	19130849	al her soule	NP	19130849	al her soule	NP
19134092	al	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19134091	and al her soule	CONJP	19134093	al her soule	NP	19134095	soule	N	19134095	soule	N	19134093	al her soule	NP	19134093	al her soule	NP
19152937	al	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19152936	in al the soule	PP	19152938	al the soule	NP	19152940	soule	N	19152940	soule	N	19152938	al the soule	NP	19152938	al the soule	NP
19153463	al	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19153462	in al his soule	PP	19153464	al his soule	NP	19153466	soule	N	19153466	soule	N	19153464	al his soule	NP	19153464	al his soule	NP
19156580	al	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19156579	and al her soule	CONJP	19156581	al her soule	NP	19156583	soule	N	19156583	soule	N	19156581	al her soule	NP	19156581	al her soule	NP
19166143	al	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19166142	and al his soule	CONJP	19166144	al his soule	NP	19166146	soule	N	19166146	soule	N	19166144	al his soule	NP	19166144	al his soule	NP
19171476	alle	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19171475	of alle the soulis	PP	19171477	alle the soulis	NP	19171479	soulis	NS	19171479	soulis	NS	19171477	alle the soulis	NP	19171477	alle the soulis	NP
19186249	al	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19186248	of al thi soule	PP	19186250	al thi soule	NP	19186252	soule	N	19186252	soule	N	19186250	al thi soule	NP	19186250	al thi soule	NP
19247976	all	Q	Richard Rolle	Northern (Yorkshire?)	cmrollep.m24	'NULL'	M1	'NULL'	'NULL'	PROSE	19247975	in all oure saule	PP	19247977	all oure saule	NP	19247979	saule	N	19247979	saule	N	19247977	all oure saule	NP	19247977	all oure saule	NP
19248018	al	Q	Richard Rolle	Northern (Yorkshire?)	cmrollep.m24	'NULL'	M1	'NULL'	'NULL'	PROSE	19248017	In al owre sawle : +tat es , in al oure will , withowten gaynsaiyng .	PP	19248019	al owre sawle	NP	19248021	sawle	N	19248021	sawle	N	19248019	al owre sawle	NP	19248019	al owre sawle	NP
19274212	al	Q	Richard Rolle	Northern (Yorkshire?)	cmrollep.m24	'NULL'	M1	'NULL'	'NULL'	PROSE	19274211	in al +ti sawle	PP	19274213	al +ti sawle	NP	19274215	sawle	N	19274215	sawle	N	19274213	al +ti sawle	NP	19274213	al +ti sawle	NP
19286544	any	Q	ROLLE RICHARD	NO/EMO	CMROLLTR	LATIN	M2/4	INSTR REL	WRITTEN	PROSE	19286545	any sawle 0 +tat *T*-3 es made til +te lyknes of Gode , suld perichse by cause of me	IP	19286546	any sawle 0 +tat *T*-3 es made til +te lyknes of Gode	NP	19286547	sawle	N	19286547	sawle	N	19286546	any sawle 0 +tat *T*-3 es made til +te lyknes of Gode	NP	19286546	any sawle 0 +tat *T*-3 es made til +te lyknes of Gode	NP
19291131	Some	Q	ROLLE RICHARD	NO/EMO	CMROLLTR	LATIN	M2/4	INSTR REL	WRITTEN	PROSE	19291087	Aftir 0 oure Lorde vouches safe to vesete his creatours here in erthe , and eftyre 0 +te saule profytes and waxes in charyte , Some saule <paren> by vertue of charyte 0 +tat *T*-1 Godd gyffes it </paren> es so *ICH*-2 clensede , +tat all creaturs , in all 0 +tat *T*-3 he heris or sese , or felis by any of his wittes , turnes hym till comforthe and gladnes ;	IP-MAT	19291132	Some saule	NP	19291133	saule	N	19291133	saule	N	19291132	Some saule	NP	19291132	Some saule	NP
19292311	no	Q	ROLLE RICHARD	NO/EMO	CMROLLTR	LATIN	M2/4	INSTR REL	WRITTEN	PROSE	19292308	+ter may no saule fele verreyly Aungells sange ne heuenly sown , bot 0 it be in perfite charite	IP	19292312	no saule	NP	19292313	saule	N	19292313	saule	N	19292312	no saule	NP	19292312	no saule	NP
19439796	al	Q	X	EMO	CMTRINIT	X	MX/1	INSTR REL	WRITTEN	PROSE	19439785	and *con* mid te shene attre +turh seche+d al +te soule .	IP-MAT	19439797	al +te soule	NP	19439799	soule	N	19439799	soule	N	19439797	al +te soule	NP	19439797	al +te soule	NP
19451432	mani+ge	Q	X	EMO	CMVICES1	X	M1	INSTR REL	WRITTEN	PROSE	19451431	and mani+ge o+dre saule	CONJP	19451433	mani+ge o+dre saule	NP	19451435	saule	NS	19451435	saule	NS	19451433	mani+ge o+dre saule	NP	19451433	mani+ge o+dre saule	NP
19459239	mani+ge	Q	X	EMO	CMVICES1	X	M1	INSTR REL	WRITTEN	PROSE	19459233	+Dus beswik+d +de deuel mani+ge o+dre saules 0 +de *T*-1 wille+d fol+gin ble+delicher *ICH*-2 here lichames wille , +danne 0 0 *T*-3 hie willen godes lare liernin o+der fol+gin .	IP-MAT	19459240	mani+ge o+dre saules 0 +de *T*-1 wille+d fol+gin ble+delicher *ICH*-2 here lichames wille , +danne 0 0 *T*-3 hie willen godes lare liernin o+der fol+gin	NP	19459242	saules	NS	19459242	saules	NS	19459240	mani+ge o+dre saules 0 +de *T*-1 wille+d fol+gin ble+delicher *ICH*-2 here lichames wille , +danne 0 0 *T*-3 hie willen godes lare liernin o+der fol+gin	NP	19459240	mani+ge o+dre saules 0 +de *T*-1 wille+d fol+gin ble+delicher *ICH*-2 here lichames wille , +danne 0 0 *T*-3 hie willen godes lare liernin o+der fol+gin	NP
19468979	sum	Q	X	EMO	CMVICES1	X	M1	INSTR REL	WRITTEN	PROSE	19468977	and ec sum o+der saule hit wile helpen .	IP-MAT	19468980	sum o+der saule	NP	19468982	saule	N	19468982	saule	N	19468980	sum o+der saule	NP	19468980	sum o+der saule	NP
19487870	non	Q	X	EMO	CMVICES1	X	M1	INSTR REL	WRITTEN	PROSE	19487869	ne non saule	CONJP	19487871	non saule	NP	19487872	saule	N	19487872	saule	N	19487871	non saule	NP	19487871	non saule	NP
19488163	sum	Q	X	EMO	CMVICES1	X	M1	INSTR REL	WRITTEN	PROSE	19488160	hie mu+gen sum o+dre saule don god	IP	19488164	sum o+dre saule	NP	19488166	saule	N	19488166	saule	N	19488164	sum o+dre saule	NP	19488164	sum o+dre saule	NP
19489704	none	Q	X	EMO	CMVICES1	X	M1	INSTR REL	WRITTEN	PROSE	19489703	on none saule 0 +dat *T*-2 unfri+d is of sennes	PP	19489705	none saule 0 +dat *T*-2 unfri+d is of sennes	NP	19489706	saule	N	19489706	saule	N	19489705	none saule 0 +dat *T*-2 unfri+d is of sennes	NP	19489705	none saule 0 +dat *T*-2 unfri+d is of sennes	NP
19502573	alchere	Q	X	EMO	CMVICES1	X	M1	INSTR REL	WRITTEN	PROSE	19502572	ta alchere gode saule	PP	19502574	alchere gode saule	NP	19502576	saule	N	19502576	saule	N	19502574	alchere gode saule	NP	19502574	alchere gode saule	NP
19549168	al	Q	X	EML	CMWYCSER	X	M3	INSTR REL	X	PROSE	19549167	of al his sowle	PP	19549169	al his sowle	NP	19549171	sowle	N	19549171	sowle	N	19549169	al his sowle	NP	19549169	al his sowle	NP
19559447	al	Q	X	EML	CMWYCSER	X	M3	INSTR REL	X	PROSE	19559446	in al +ti sowle	PP	19559448	al +ti sowle	NP	19559450	sowle	N	19559450	sowle	N	19559448	al +ti sowle	NP	19559448	al +ti sowle	NP
19634112	monye	Q	X	EML	CMWYCSER	X	M3	INSTR REL	X	PROSE	19634110	*T*-3 putti+t monye soulis for his pruyde	IP	19634113	monye soulis	NP	19634114	soulis	NS	19634114	soulis	NS	19634113	monye soulis	NP	19634113	monye soulis	NP
