1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Genre	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Text_name	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
17792971	alle	Q	X	EMO	CMCLOUD	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17792970	to alle create knowable mi+gt	PP	17792972	alle create knowable mi+gt	NP	17792975	mi+gt	N	17792975	mi+gt	N	17792972	alle create knowable mi+gt	NP	17792972	alle create knowable mi+gt	NP
17801258	al	Q	X	EMO	CMCLOUD	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17801257	wi+t al +te my+gt of +te spirit	PP	17801259	al +te my+gt of +te spirit	NP	17801261	my+gt	N	17801261	my+gt	N	17801259	al +te my+gt of +te spirit	NP	17801259	al +te my+gt of +te spirit	NP
17811854	alle	Q	X	EMO	CMCLOUD	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17811853	And alle +tees foure mi+gtes & +teire werkes mynde contene+t & comprehende+t in it-self .	IP-MAT	17811855	alle +tees foure mi+gtes & +teire werkes	NP	17811858	mi+gtes	NS	17811858	mi+gtes	NS	17811855	alle +tees foure mi+gtes & +teire werkes	NP	17811855	alle +tees foure mi+gtes & +teire werkes	NP
17812320	alle	Q	X	EMO	CMCLOUD	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17812317	not only alle +te o+ter mi+gtes , bot +terto alle +to +tinges in +te whiche 0 *T*-2 +tei worchen	NP	17812318	not only alle +te o+ter mi+gtes	NP	17812323	mi+gtes	NS	17812323	mi+gtes	NS	17812318	not only alle +te o+ter mi+gtes	NP	17812318	not only alle +te o+ter mi+gtes	NP
17832864	no	Q	CHAUCER GEOFFREY	EML	CMCTPROS	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	17832861	Ther nys no myght so greet of any emperour 0 that *T*-2 longe may endure , but if 0 he have moore love of the peple than drede	IP	17832865	no myght so greet of any emperour 0 that *T*-2 longe may endure	NP	17832866	myght	N	17832866	myght	N	17832865	no myght so greet of any emperour 0 that *T*-2 longe may endure	NP	17832865	no myght so greet of any emperour 0 that *T*-2 longe may endure	NP
17844001	bothe	Q	CHAUCER GEOFFREY	EML	CMCTPROS	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	17843998	ye have bothe myght and licence for to venge yow	IP	17844002	bothe myght and licence	NP	17844003	myght	N	17844003	myght	N	17844002	bothe myght and licence	NP	17844002	bothe myght and licence	NP
17895918	al	Q	CHAUCER GEOFFREY	EML	CMCTPROS	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	17895917	with al his myght	PP	17895919	al his myght	NP	17895921	myght	N	17895921	myght	N	17895919	al his myght	NP	17895919	al his myght	NP
17918442	al	Q	CHAUCER GEOFFREY	EML	CMCTPROS	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	17918441	with al his might	PP	17918443	al his might	NP	17918445	might	N	17918445	might	N	17918443	al his might	NP	17918443	al his might	NP
18024454	alle	Q	X	EMO	CMEDMUND	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18024453	with alle hys myght	PP	18024455	alle hys myght	NP	18024457	myght	N	18024457	myght	N	18024455	alle hys myght	NP	18024455	alle hys myght	NP
18039517	all	Q	?	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18039516	with all his myghte	PP	18039518	all his myghte	NP	18039520	myghte	N	18039520	myghte	N	18039518	all his myghte	NP	18039518	all his myghte	NP
18046487	all	Q	?	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18046486	with all +ti myghte	PP	18046488	all +ti myghte	NP	18046490	myghte	N	18046490	myghte	N	18046488	all +ti myghte	NP	18046488	all +ti myghte	NP
18055482	al	Q	?	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18055481	wi+t al +ti mi+gt	PP	18055483	al +ti mi+gt	NP	18055485	mi+gt	N	18055485	mi+gt	N	18055483	al +ti mi+gt	NP	18055483	al +ti mi+gt	NP
18110326	all	Q	GAYTRYGE DAN JON	NO	CMGAYTRY	X	'NULL'	M3/4	INSTR REL	q\tX	'NULL'	PROSE	18110325	with all oure myghte	PP	18110327	all oure myghte	NP	18110329	myghte	N	18110329	myghte	N	18110327	all oure myghte	NP	18110327	all oure myghte	NP
18191849	alle	Q	X	MO	CMHALI	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	18191848	ouer alle mihtes	PP	18191850	alle mihtes	NP	18191851	mihtes	NS	18191851	mihtes	NS	18191850	alle mihtes	NP	18191850	alle mihtes	NP
18212348	alle	Q	HILTON WALTER	EMO	CMHILTON	X	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	18212347	and alle +ti my+gtis	CONJP	18212349	alle +ti my+gtis	NP	18212351	my+gtis	NS	18212351	my+gtis	NS	18212349	alle +ti my+gtis	NP	18212349	alle +ti my+gtis	NP
18215124	al	Q	HILTON WALTER	EMO	CMHILTON	X	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	18215121	for to haue al +te my+gt of +te world	IP	18215125	al +te my+gt of +te world	NP	18215127	my+gt	N	18215127	my+gt	N	18215125	al +te my+gt of +te world	NP	18215125	al +te my+gt of +te world	NP
18217445	alle	Q	HILTON WALTER	EMO	CMHILTON	X	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	18217444	and alle +te my+gtis of her soule	CONJP	18217446	alle +te my+gtis of her soule	NP	18217448	my+gtis	NS	18217448	my+gtis	NS	18217446	alle +te my+gtis of her soule	NP	18217446	alle +te my+gtis of her soule	NP
18226116	al	Q	X	SO	CMHORSES	X	'NULL'	M3	INSTR SEC	WRITTEN	'NULL'	PROSE	18226115	with al +ti my+gt	PP	18226117	al +ti my+gt	NP	18226119	my+gt	N	18226119	my+gt	N	18226117	al +ti my+gt	NP	18226117	al +ti my+gt	NP
18257671	alle	Q	JULIAN OF NORWICH	EML	CMJULNOR	X	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	18257670	with alle oure myght	PP	18257672	alle oure myght	NP	18257674	myght	N	18257674	myght	N	18257672	alle oure myght	NP	18257672	alle oure myght	NP
18301442	al	Q	KEMPE MARGERY	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18301441	wyth al my myghtys	PP	18301443	al my myghtys	NP	18301445	myghtys	NS	18301445	myghtys	NS	18301443	al my myghtys	NP	18301443	al my myghtys	NP
18420567	mycele	Q	'NULL'	Kentish	cmkentho.m1	'NULL'	Homilies	m1	'NULL'	'NULL'	Kentish Homilies	'NULL'	18420537	& +ta gecorene +teh 0 heo habben +at sumen s+ale earfo+dnysse on +tan middenearde , +tehhwe+dere heo habbe+d mycele mihte of Gode ,	IP-MAT	18420568	mycele mihte	NP	18420569	mihte	N	18420569	mihte	N	18420568	mycele mihte	NP	18420568	mycele mihte	NP
18420602	nane	Q	'NULL'	Kentish	cmkentho.m1	'NULL'	Homilies	m1	'NULL'	'NULL'	Kentish Homilies	'NULL'	18420598	Yfele m+ann nabbe+d nane mihte , for +tan +te God is heom gram ,	IP-MAT	18420603	nane mihte	NP	18420604	mihte	N	18420604	mihte	N	18420603	nane mihte	NP	18420603	nane mihte	NP
18420761	mycele	Q	'NULL'	Kentish	cmkentho.m1	'NULL'	Homilies	m1	'NULL'	'NULL'	Kentish Homilies	'NULL'	18420756	ac gode m+ann habbe+d mycele mihte of Gode ,	IP-MAT	18420762	mycele mihte	NP	18420763	mihte	N	18420763	mihte	N	18420762	mycele mihte	NP	18420762	mycele mihte	NP
18458346	alle	Q	X	WMO	CMLAMBET	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	18458345	mid alle +tine mahte	PP	18458347	alle +tine mahte	NP	18458349	mahte	N	18458349	mahte	N	18458347	alle +tine mahte	NP	18458347	alle +tine mahte	NP
18474724	nane	Q	X	WMO	CMLAMBET	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	18474718	for he ne mei habben nane mihte to rihte butan godes fulste swa 0 0 *T*-1 god cwe+d .	IP-MAT	18474725	nane mihte	NP	18474726	mihte	N	18474726	mihte	N	18474725	nane mihte	NP	18474725	nane mihte	NP
18474807	nan	Q	X	WMO	CMLAMBET	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	18474808	nan mihte nis bute of gode	IP	18474809	nan mihte	NP	18474810	mihte	N	18474810	mihte	N	18474809	nan mihte	NP	18474809	nan mihte	NP
18491385	alle	Q	MALORY THOMAS	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18491384	with alle his myghte	PP	18491386	alle his myghte	NP	18491388	myghte	N	18491388	myghte	N	18491386	alle his myghte	NP	18491386	alle his myghte	NP
18516723	all	Q	MALORY THOMAS	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18516722	with all theire myghtes	PP	18516724	all theire myghtes	NP	18516726	myghtes	NS	18516726	myghtes	NS	18516724	all theire myghtes	NP	18516724	all theire myghtes	NP
18522041	litill	Q	MALORY THOMAS	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18522040	with litill myght	PP	18522042	litill myght	NP	18522043	myght	N	18522043	myght	N	18522042	litill myght	NP	18522042	litill myght	NP
18556374	all	Q	MALORY THOMAS	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18556373	with all his myght	PP	18556375	all his myght	NP	18556377	myght	N	18556377	myght	N	18556375	all his myght	NP	18556375	all his myght	NP
18559420	all	Q	MALORY THOMAS	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18559419	with all their myghtes	PP	18559421	all their myghtes	NP	18559423	myghtes	NS	18559423	myghtes	NS	18559421	all their myghtes	NP	18559421	all their myghtes	NP
18559871	all	Q	MALORY THOMAS	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18559870	with all their myghtes	PP	18559872	all their myghtes	NP	18559874	myghtes	NS	18559874	myghtes	NS	18559872	all their myghtes	NP	18559872	all their myghtes	NP
18561065	all	Q	MALORY THOMAS	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18561064	with all his myght	PP	18561066	all his myght	NP	18561068	myght	N	18561068	myght	N	18561066	all his myght	NP	18561066	all his myght	NP
18716514	alle	Q	X	WMO	CMMARGA	X	'NULL'	M1	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18716513	of alle mihtes	PP	18716515	alle mihtes	NP	18716516	mihtes	NS	18716516	mihtes	NS	18716515	alle mihtes	NP	18716515	alle mihtes	NP
18726582	no	Q	MIRK JOHN	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18726578	+tou schalt haue no myght forto take me downe	IP	18726583	no myght forto take me downe	NP	18726584	myght	N	18726584	myght	N	18726583	no myght forto take me downe	NP	18726583	no myght forto take me downe	NP
18733016	all	Q	MIRK JOHN	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18733015	and all hys myght	CONJP	18733017	all hys myght	NP	18733019	myght	N	18733019	myght	N	18733017	all hys myght	NP	18733017	all hys myght	NP
18776673	all	Q	MIRK JOHN	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18776672	yn all his myght	PP	18776674	all his myght	NP	18776676	myght	N	18776676	myght	N	18776674	all his myght	NP	18776674	all his myght	NP
18810865	all	Q	MIRK JOHN	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18810864	wyth all hys myght	PP	18810866	all hys myght	NP	18810868	myght	N	18810868	myght	N	18810866	all hys myght	NP	18810866	all hys myght	NP
18811880	all	Q	MIRK JOHN	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18811879	wyth all hys myght	PP	18811881	all hys myght	NP	18811883	myght	N	18811883	myght	N	18811881	all hys myght	NP	18811881	all hys myght	NP
18830865	all	Q	MIRK JOHN	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18830866	all hys my+gt lorne	IP	18830867	all hys my+gt	NP	18830869	my+gt	N	18830869	my+gt	N	18830867	all hys my+gt	NP	18830867	all hys my+gt	NP
18835290	all	Q	MIRK JOHN	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18835289	wyth all hys myght	PP	18835291	all hys myght	NP	18835293	myght	N	18835293	myght	N	18835291	all hys myght	NP	18835291	all hys myght	NP
18870829	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18870828	wi+t+t all hiss mahht	PP	18870830	all hiss mahht	NP	18870832	mahht	N	18870832	mahht	N	18870830	all hiss mahht	NP	18870830	all hiss mahht	NP
18896750	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18896741	Cristess Goddcunndnesse | | Himm shollde r+afenn all hiss mahht	IP	18896751	all hiss mahht	NP	18896753	mahht	N	18896753	mahht	N	18896751	all hiss mahht	NP	18896751	all hiss mahht	NP
18904255	nan	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18904252	| Forr niss nan mahht rihht god inoh | | Biforenn Godess e+ghne , | | Butt iff 0 itt beo +turrh +tildess gold | | All full wel oferrgildedd . |	IP-MAT	18904256	nan mahht	NP	18904257	mahht	N	18904257	mahht	N	18904256	nan mahht	NP	18904256	nan mahht	NP
18904311	iwhillc	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18904310	wi+t+t iwhillc mahht	PP	18904312	iwhillc mahht	NP	18904313	mahht	N	18904313	mahht	N	18904312	iwhillc mahht	NP	18904312	iwhillc mahht	NP
18933653	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18933655	all +tin mahht | | & all +tin witt unnwresste	NP	18933656	all +tin mahht	NP	18933658	mahht	N	18933658	mahht	N	18933656	all +tin mahht	NP	18933656	all +tin mahht	NP
18934048	nan	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18934044	| Forr *exp* niss nan mahht , 0 tatt *T*-1 ohht iss *ICH*-2 wurr+t , | | All shadd fra so+t meocnesse ; |	IP-MAT	18934049	nan mahht , 0 tatt *T*-1 ohht iss *ICH*-2 wurr+t , | | All shadd fra so+t meocnesse	NP	18934050	mahht	N	18934050	mahht	N	18934049	nan mahht , 0 tatt *T*-1 ohht iss *ICH*-2 wurr+t , | | All shadd fra so+t meocnesse	NP	18934049	nan mahht , 0 tatt *T*-1 ohht iss *ICH*-2 wurr+t , | | All shadd fra so+t meocnesse	NP
18934094	iwhillc	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18934093	Wi+t+t iwhillc mahht	PP	18934095	iwhillc mahht	NP	18934096	mahht	N	18934096	mahht	N	18934095	iwhillc mahht	NP	18934095	iwhillc mahht	NP
18934540	nan	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18934536	| Forr *exp* niss nan mahht 0 tatt *T*-2 bettre *ICH*-3 ma+g+g | | +Te winnenn eche blisse | | +Tann 0 0 *T*-4 allre mahhte rote *ICH*-5 ma+g+g * , | | & allre mahhte moderr . |	IP-MAT	18934541	nan mahht 0 tatt *T*-2 bettre *ICH*-3 ma+g+g | | +Te winnenn eche blisse | | +Tann 0 0 *T*-4 allre mahhte rote *ICH*-5 ma+g+g * , | | & allre mahhte moderr	NP	18934542	mahht	N	18934542	mahht	N	18934541	nan mahht 0 tatt *T*-2 bettre *ICH*-3 ma+g+g | | +Te winnenn eche blisse | | +Tann 0 0 *T*-4 allre mahhte rote *ICH*-5 ma+g+g * , | | & allre mahhte moderr	NP	18934541	nan mahht 0 tatt *T*-2 bettre *ICH*-3 ma+g+g | | +Te winnenn eche blisse | | +Tann 0 0 *T*-4 allre mahhte rote *ICH*-5 ma+g+g * , | | & allre mahhte moderr	NP
18934569	allre	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18934571	allre mahhte rote	NP	18934572	allre mahhte	NP	18934573	mahhte	NS$	18934573	mahhte	NS$	18934572	allre mahhte	NP	18934572	allre mahhte	NP
18934583	allre	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18934584	allre mahhte moderr	NP	18934585	allre mahhte	NP	18934586	mahhte	NS$	18934586	mahhte	NS$	18934585	allre mahhte	NP	18934585	allre mahhte	NP
18934957	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18934956	Wi+t+t all +tin bodi+g mahhte	PP	18934958	all +tin bodi+g mahhte	NP	18934962	mahhte	N	18934962	mahhte	N	18934958	all +tin bodi+g mahhte	NP	18934958	all +tin bodi+g mahhte	NP
18947168	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18947167	wi+t+t all hiss mahht	PP	18947169	all hiss mahht	NP	18947171	mahht	N	18947171	mahht	N	18947169	all hiss mahht	NP	18947169	all hiss mahht	NP
18947622	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18947621	Wi+t+t all hiss mahht	PP	18947623	all hiss mahht	NP	18947625	mahht	N	18947625	mahht	N	18947623	all hiss mahht	NP	18947623	all hiss mahht	NP
18948518	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18948517	wi+t+t all hiss mahht	PP	18948519	all hiss mahht	NP	18948521	mahht	N	18948521	mahht	N	18948519	all hiss mahht	NP	18948519	all hiss mahht	NP
18973436	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18973433	tu didesst all +tin mahht | | To betenn +tine sinness	IP	18973437	all +tin mahht	NP	18973439	mahht	N	18973439	mahht	N	18973437	all +tin mahht	NP	18973437	all +tin mahht	NP
18986063	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18986062	wi+t+t all hiss mahht	PP	18986064	all hiss mahht	NP	18986066	mahht	N	18986066	mahht	N	18986064	all hiss mahht	NP	18986064	all hiss mahht	NP
18988130	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	VERSE	18988129	Wi+t+t all hiss fulle mahhte	PP	18988131	all hiss fulle mahhte	NP	18988134	mahhte	N	18988134	mahhte	N	18988131	all hiss fulle mahhte	NP	18988131	all hiss fulle mahhte	NP
19117393	al	Q	TREVISA JOHN	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19117392	with al +te my+gt of +te soule	PP	19117394	al +te my+gt of +te soule	NP	19117396	my+gt	N	19117396	my+gt	N	19117394	al +te my+gt of +te soule	NP	19117394	al +te my+gt of +te soule	NP
19119772	al	Q	TREVISA JOHN	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19119771	wi+t al his my+gt	PP	19119773	al his my+gt	NP	19119775	my+gt	N	19119775	my+gt	N	19119773	al his my+gt	NP	19119773	al his my+gt	NP
19128858	al	Q	PURVEY JOHN	SL	CMPURVEY	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	19128857	with al her my+gtis	PP	19128859	al her my+gtis	NP	19128861	my+gtis	NS	19128861	my+gtis	NS	19128859	al her my+gtis	NP	19128859	al her my+gtis	NP
19240255	alle	Q	REYNES ROBERT	EML	CMREYNES	X	'NULL'	M4	INSTR SEC	WRITTEN	'NULL'	PROSE	19240254	with alle +goure myght and +goure pouer	PP	19240256	alle +goure myght and +goure pouer	NP	19240258	myght	N	19240258	myght	N	19240256	alle +goure myght and +goure pouer	NP	19240256	alle +goure myght and +goure pouer	NP
19251488	al	Q	Richard Rolle	Northern (Yorkshire?)	cmrollep.m24	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	PROSE	19251485	he do al his myght and travell , nyght and day , to fulfill Goddes wille	IP	19251489	al his myght and travell	NP	19251491	myght	N	19251491	myght	N	19251489	al his myght and travell	NP	19251489	al his myght and travell	NP
19274190	al	Q	Richard Rolle	Northern (Yorkshire?)	cmrollep.m24	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	PROSE	19274189	in al +ti myght	PP	19274191	al +ti myght	NP	19274193	myght	N	19274193	myght	N	19274191	al +ti myght	NP	19274191	al +ti myght	NP
19275080	al	Q	Richard Rolle	Northern (Yorkshire?)	cmrollep.m24	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	PROSE	19275079	and al +ti myght	CONJP	19275081	al +ti myght	NP	19275083	myght	N	19275083	myght	N	19275081	al +ti myght	NP	19275081	al +ti myght	NP
19278372	al	Q	Richard Rolle	Northern (Yorkshire?)	cmrollep.m24	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	PROSE	19278371	in al his myght	PP	19278373	al his myght	NP	19278375	myght	N	19278375	myght	N	19278373	al his myght	NP	19278373	al his myght	NP
19280181	al	Q	Richard Rolle	Northern (Yorkshire?)	cmrollep.m24	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	PROSE	19280180	in al +tar myght	PP	19280182	al +tar myght	NP	19280184	myght	N	19280184	myght	N	19280182	al +tar myght	NP	19280182	al +tar myght	NP
19289273	all	Q	ROLLE RICHARD	NO/EMO	CMROLLTR	LATIN	'NULL'	M2/4	INSTR REL	WRITTEN	'NULL'	PROSE	19289272	in all his myghte	PP	19289274	all his myghte	NP	19289276	myghte	N	19289276	myghte	N	19289274	all his myghte	NP	19289274	all his myghte	NP
19301346	all	Q	ROLLE RICHARD	NO/EMO	CMROLLTR	LATIN	'NULL'	M2/4	INSTR REL	WRITTEN	'NULL'	PROSE	19301345	with all +ti myghte	PP	19301347	all +ti myghte	NP	19301349	myghte	N	19301349	myghte	N	19301347	all +ti myghte	NP	19301347	all +ti myghte	NP
19303129	all	Q	ROLLE RICHARD	NO/EMO	CMROLLTR	LATIN	'NULL'	M2/4	INSTR REL	WRITTEN	'NULL'	PROSE	19303128	wyth all his myghtes	PP	19303130	all his myghtes	NP	19303132	myghtes	NS	19303132	myghtes	NS	19303130	all his myghtes	NP	19303130	all his myghtes	NP
