1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Date	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Genre	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Text_name	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
17430734	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17430730	*T*-3 uor to zigge eche daye / ine his ssrif+te	IP	17430735	eche daye	NP	17430736	daye	N	17430736	daye	N	17430735	eche daye	NP	17430735	eche daye	NP
17453033	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17453025	Vor he to-dra+g+t / and toheau+t eche daye zom stech of guode / 0 +tet *T*-1 he yhyer+t of o+tren .	IP-MAT	17453034	eche daye	NP	17453035	daye	N	17453035	daye	N	17453034	eche daye	NP	17453034	eche daye	NP
17454352	al	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17454353	al day / and uor na+gt	NP	17454354	al day	NP	17454355	day	N	17454355	day	N	17454354	al day	NP	17454354	al day	NP
17464011	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17464000	and +te leuedy fortune : went hare hue+gel eche daye /	IP-MAT	17464012	eche daye	NP	17464013	daye	N	17464013	daye	N	17464012	eche daye	NP	17464012	eche daye	NP
17465728	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17465721	Efterward / zo+te guodes helpe+t eche daye /	IP-MAT	17465729	eche daye	NP	17465730	daye	N	17465730	daye	N	17465729	eche daye	NP	17465729	eche daye	NP
17468509	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17468508	*T*-3 eche daye him uonde+t / o+tren to harmy	IP	17468510	eche daye	NP	17468511	daye	N	17468511	daye	N	17468510	eche daye	NP	17468510	eche daye	NP
17475064	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17475042	Vor +te more 0 +tet *T*-1 he he+t zo+te loue : +te more he wyn+t eche daye .	IP-MAT	17475065	eche daye	NP	17475066	daye	N	17475066	daye	N	17475065	eche daye	NP	17475065	eche daye	NP
17489674	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17489673	of eche daye	PP	17489675	eche daye	NP	17489676	daye	N	17489676	daye	N	17489675	eche daye	NP	17489675	eche daye	NP
17491180	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17491179	of eche daye	PP	17491181	eche daye	NP	17491182	daye	N	17491182	daye	N	17491181	eche daye	NP	17491181	eche daye	NP
17491219	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17491218	*T*-3 eche daye do+t his seruice	IP	17491220	eche daye	NP	17491221	daye	N	17491221	daye	N	17491220	eche daye	NP	17491220	eche daye	NP
17491252	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17491251	*T*-4 eche daye zueteliche be zo+te loue make+t memorie / and be+tenchinge of his passion	IP	17491253	eche daye	NP	17491254	daye	N	17491254	daye	N	17491253	eche daye	NP	17491253	eche daye	NP
17491345	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17491346	eche daye / hit is ous nyeduol	IP	17491347	eche daye	NP	17491348	daye	N	17491348	daye	N	17491347	eche daye	NP	17491347	eche daye	NP
17493852	eche	Q	DAN MICHEL	'NULL'	KL	CMAYENBI	FRENCH	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	17493848	*T*-5 ich habbe eche daye onderuonge	IP	17493853	eche daye	NP	17493854	daye	N	17493854	daye	N	17493853	eche daye	NP	17493853	eche daye	NP
17518320	ilke	Q	X	'NULL'	NL	CMBENRUL	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17518319	And ilke day +tat ye +tinke opon +te ded ; And *con* haue bi-fore yu 0 +tat *T*-1 god in alle stedis may se ;	CP-THT	17518321	ilke day	NP	17518322	day	N	17518322	day	N	17518321	ilke day	NP	17518321	ilke day	NP
17522235	ilke	Q	X	'NULL'	NL	CMBENRUL	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17522212	Als 0 0 *T*-1 te prophete sais to god : " Lauerd , we ere ilke day , for +te luue of +te , in +te dute of dede als te shep 0 +tat *T*-2 ere driuin to ded ,	IP-MAT-SPE	17522236	ilke day	NP	17522237	day	N	17522237	day	N	17522236	ilke day	NP	17522236	ilke day	NP
17535418	ilke	Q	X	'NULL'	NL	CMBENRUL	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17535407	ye sal ete twise of +te day ilke day fra +te haly paskis til +te witsunday	IP	17535419	ilke day	NP	17535420	day	N	17535420	day	N	17535419	ilke day	NP	17535419	ilke day	NP
17535621	ilk	Q	X	'NULL'	NL	CMBENRUL	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17535603	Fra +te haly rodes day til +te lentyn sal ye fast ilk day , bot if 0 it be for heze feste .	IP-MAT	17535622	ilk day	NP	17535623	day	N	17535623	day	N	17535622	ilk day	NP	17535622	ilk day	NP
17537243	ilke	Q	X	'NULL'	NL	CMBENRUL	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17537237	+tus sal sho do ilke day til 0 +tabbesse bidde hir leue .	IP-MAT	17537244	ilke day	NP	17537245	day	N	17537245	day	N	17537244	ilke day	NP	17537244	ilke day	NP
17538477	ilke	Q	X	'NULL'	NL	CMBENRUL	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17538446	Fra +te paskis til +te Mihelmesse , when 0 matins es done til heze vndirn sal ye wirke , ilke day when 0 time es , 0 +tat *exp* es nede *T*-1 to do .	IP-MAT	17538478	ilke day	NP	17538479	day	N	17538479	day	N	17538478	ilke day	NP	17538478	ilke day	NP
17580707	euery	Q	X	'NULL'	WML	CMBRUT3	X	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17580700	for Kyng Goffarys peple myght euery day encrece mo & mo	IP	17580708	euery day	NP	17580709	day	N	17580709	day	N	17580708	euery day	NP	17580708	euery day	NP
17686326	al	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17686327	al day in glotonye	IP	17686328	al day	NP	17686329	day	N	17686329	day	N	17686328	al day	NP	17686328	al day	NP
17699585	fewe	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17699584	within fewe dayes	PP	17699586	fewe dayes	NP	17699587	dayes	NS	17699587	dayes	NS	17699586	fewe dayes	NP	17699586	fewe dayes	NP
17699938	fewe	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17699937	withinne fewe dayes	PP	17699939	fewe dayes	NP	17699940	dayes	NS	17699940	dayes	NS	17699939	fewe dayes	NP	17699939	fewe dayes	NP
17712320	all	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17712307	He was a folower of his fader steppes all +te dayes of his lyf .	IP-MAT	17712321	all +te dayes of his lyf	NP	17712323	dayes	NS	17712323	dayes	NS	17712321	all +te dayes of his lyf	NP	17712321	all +te dayes of his lyf	NP
17716869	no	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17716861	Aftir Seynt Gregory +tere was no swech many day .	IP-MAT	17716870	no swech many day	NP	17716873	day	N	17716873	day	N	17716870	no swech many day	NP	17716870	no swech many day	NP
17716872	many	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17716861	Aftir Seynt Gregory +tere was no swech many day .	IP-MAT	17716870	no swech many day	NP	17716873	day	N	17716873	day	N	17716870	no swech many day	NP	17716870	no swech many day	NP
17720485	euery	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17720484	*T*-2 euery day sang messe or requiem	IP	17720486	euery day	NP	17720487	day	N	17720487	day	N	17720486	euery day	NP	17720486	euery day	NP
17720609	fewe	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17720608	withinne fewe dayes aftir +tat	PP	17720610	fewe dayes aftir +tat	NP	17720611	dayes	NS	17720611	dayes	NS	17720610	fewe dayes aftir +tat	NP	17720610	fewe dayes aftir +tat	NP
17726527	few	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17726526	within few dayes	PP	17726528	few dayes	NP	17726529	dayes	NS	17726529	dayes	NS	17726528	few dayes	NP	17726528	few dayes	NP
17727038	euery	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17727026	mateyns and houres of oure Lady schuld be seid euery day	IP	17727039	euery day	NP	17727040	day	N	17727040	day	N	17727039	euery day	NP	17727039	euery day	NP
17732913	many	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17732903	kept in prison in +te castel many dayes	IP	17732914	many dayes	NP	17732915	dayes	NS	17732915	dayes	NS	17732914	many dayes	NP	17732914	many dayes	NP
17742848	many	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17742839	*con* kept him in secrete place many dayes	IP	17742849	many dayes	NP	17742850	dayes	NS	17742850	dayes	NS	17742849	many dayes	NP	17742849	many dayes	NP
17750451	few	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17750450	withinne few dayes	PP	17750452	few dayes	NP	17750453	dayes	NS	17750453	dayes	NS	17750452	few dayes	NP	17750452	few dayes	NP
17756484	euery	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17756480	*T*-1 +tei ded euery day ful grete honour	IP	17756485	euery day	NP	17756486	day	N	17756486	day	N	17756485	euery day	NP	17756485	euery day	NP
17757069	Many	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17757071	Many day haue +ge huntid	IP	17757072	Many day	NP	17757073	day	N	17757073	day	N	17757072	Many day	NP	17757072	Many day	NP
17775602	fewe	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17775601	within fewe dayes	PP	17775603	fewe dayes	NP	17775604	dayes	NS	17775604	dayes	NS	17775603	fewe dayes	NP	17775603	fewe dayes	NP
17779440	many	Q	CAPGRAVE JOHN	'NULL'	EML	CMCAPCHR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	17779433	for +tere was no parlement many day but 0 sum subsidie was graunted .	IP-MAT	17779441	many day	NP	17779442	day	N	17779442	day	N	17779441	many day	NP	17779441	many day	NP
17808974	many	Q	X	'NULL'	EMO	CMCLOUD	X	'NULL'	M3	INSTR REL	WRITTEN	'NULL'	PROSE	17808969	I haue ben sterid many day bo+te to fele +tus & * +tink +tus & * sey +tus , as weel *ICH*-2 to som o+ter of my specyal freendes in God , as 0 0 *T*-3 I am * now vnto +tee	IP	17808975	many day	NP	17808976	day	N	17808976	day	N	17808975	many day	NP	17808975	many day	NP
17858522	every	Q	CHAUCER GEOFFREY	'NULL'	EML	CMCTPROS	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	17858521	of every day	PP	17858523	every day	NP	17858524	day	N	17858524	day	N	17858523	every day	NP	17858523	every day	NP
17923307	ich	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17923300	and *con* ne wra+tes hym nou+gt ich daie .	IP-MAT	17923308	ich daie	NP	17923309	daie	N	17923309	daie	N	17923308	ich daie	NP	17923308	ich daie	NP
17933404	alle	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17933396	And +ty merci shal folwen me alle daies of mi lif ;	IP-MAT	17933405	alle daies of mi lif	NP	17933406	daies	NS	17933406	daies	NS	17933405	alle daies of mi lif	NP	17933405	alle daies of mi lif	NP
17935338	alle	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17935324	ich mai wonne in +te hous of our Lord alle +te daies of my lif	IP	17935339	alle +te daies of my lif	NP	17935341	daies	NS	17935341	daies	NS	17935339	alle +te daies of my lif	NP	17935339	alle +te daies of my lif	NP
17941796	ich	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17941781	And my tunge shal +tenchen +ty ri+gtfulnes and +ty heryynge ich day .	IP-MAT	17941797	ich day	NP	17941798	day	N	17941798	day	N	17941797	ich day	NP	17941797	ich day	NP
17943274	al	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17943268	+Te ry+gtful ys merciful al day ,	IP-MAT	17943275	al day	NP	17943276	day	N	17943276	day	N	17943275	al day	NP	17943275	al day	NP
17944076	al	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17944072	and ich entred al day sor+gful .	IP-MAT	17944077	al day	NP	17944078	day	N	17944078	day	N	17944077	al day	NP	17944077	al day	NP
17947005	ich	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17946998	man seid to me ich day , Where *T*-1 hys +ty God	IP	17947006	ich day	NP	17947007	day	N	17947007	day	N	17947006	ich day	NP	17947006	ich day	NP
17947468	vuch	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17947461	hij seiden to me vuch daye , Were *T*-2 is +ty God	IP	17947469	vuch daye	NP	17947470	daye	N	17947470	daye	N	17947469	vuch daye	NP	17947469	vuch daye	NP
17948219	al	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17948210	Whe shul ben heried in God al day ,	IP-MAT	17948220	al day	NP	17948221	day	N	17948221	day	N	17948220	al day	NP	17948220	al day	NP
17948742	al	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17948737	For we ben slayn al dai for +te ;	IP-MAT	17948743	al dai	NP	17948744	dai	N	17948744	dai	N	17948743	al dai	NP	17948743	al dai	NP
17953381	Al	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17953382	Al day seid +ty tunge vnry+gtfulnes ;	IP-MAT	17953383	Al day	NP	17953384	day	N	17953384	day	N	17953383	Al day	NP	17953383	Al day	NP
17955328	half	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17955309	Men defouled wy+t dedelich synne and +te trecherous ne shul nou+gt han half her daies ;	IP-MAT	17955329	half her daies	NP	17955331	daies	NS	17955331	daies	NS	17955329	half her daies	NP	17955329	half her daies	NP
17962473	ich	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17962474	ich daie +te Lord of our hel+tes shal maky vs prospre waye .	IP-MAT	17962475	ich daie	NP	17962476	daie	N	17962476	daie	N	17962475	ich daie	NP	17962475	ich daie	NP
17965621	ich	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17965622	ich daie +tyn hel+te	IP	17965623	ich daie	NP	17965624	daie	N	17965624	daie	N	17965623	ich daie	NP	17965623	ich daie	NP
17967296	al	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17967291	And ich was turmented al daye ,	IP-MAT	17967297	al daye	NP	17967298	daye	N	17967298	daye	N	17967297	al daye	NP	17967297	al daye	NP
17968207	alle	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17968202	resten in er+te alle +te solempne daies of God	IP	17968208	alle +te solempne daies of God	NP	17968211	daies	NS	17968211	daies	NS	17968208	alle +te solempne daies of God	NP	17968208	alle +te solempne daies of God	NP
17977225	al	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17977217	for ich cried to +te al dai ;	IP-MAT	17977226	al dai	NP	17977227	dai	N	17977227	dai	N	17977226	al dai	NP	17977226	al dai	NP
17978433	al	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17978423	Lord , ich cried to +te al dai ;	IP-MAT	17978434	al dai	NP	17978435	dai	N	17978435	dai	N	17978434	al dai	NP	17978434	al dai	NP
17978726	ich	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17978720	And hij compassed me ich dai , as 0 0 *T*-1 +te water go+t aboute +ter+te ;	IP-MAT	17978727	ich dai	NP	17978728	dai	N	17978728	dai	N	17978727	ich dai	NP	17978727	ich dai	NP
17981021	alle	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17981020	For alle our daies faileden ,	IP-MAT	17981022	alle our daies	NP	17981024	daies	NS	17981024	daies	NS	17981022	alle our daies	NP	17981022	alle our daies	NP
17981259	alle	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	17981258	in alle our daies	PP	17981260	alle our daies	NP	17981262	daies	NS	17981262	daies	NS	17981260	alle our daies	NP	17981260	alle our daies	NP
18002885	al	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	18002886	al dai it is my +tou+gt .	IP-MAT	18002887	al dai	NP	18002888	dai	N	18002888	dai	N	18002887	al dai	NP	18002887	al dai	NP
18007600	alle	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	18007590	tou se +te godes of heuen alle +te daies of +ty lif	IP	18007601	alle +te daies of +ty lif	NP	18007603	daies	NS	18007603	daies	NS	18007601	alle +te daies of +ty lif	NP	18007601	alle +te daies of +ty lif	NP
18014856	alle	Q	X	'NULL'	EML	CMEARLPS	LATIN/FRENCH	'NULL'	M2	X	WRITTEN	'NULL'	PROSE	18014855	by alle daies	PP	18014857	alle daies	NP	18014858	daies	NS	18014858	daies	NS	18014857	alle daies	NP	18014857	alle daies	NP
18017867	al	Q	X	'NULL'	EMO	CMEDMUND	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18017866	and al that daye tyl 0 it was euyn he laye as 0 he had ben dede .	IP-MAT	18017868	al that daye tyl 0 it was euyn	NP	18017870	daye	N	18017870	daye	N	18017868	al that daye tyl 0 it was euyn	NP	18017868	al that daye tyl 0 it was euyn	NP
18018484	euery	Q	X	'NULL'	EMO	CMEDMUND	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18018485	euery daye and euery nyght	NP	18018486	euery daye	NP	18018487	daye	N	18018487	daye	N	18018486	euery daye	NP	18018486	euery daye	NP
18020496	euery	Q	X	'NULL'	EMO	CMEDMUND	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18020492	*T*-3 he sayde euery daye in the wurship of Jesu Criste , oure blessyd Lady , and of Seynt John the Euaungelyst	IP	18020497	euery daye	NP	18020498	daye	N	18020498	daye	N	18020497	euery daye	NP	18020497	euery daye	NP
18026859	ilke	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18026855	For +tou +gernys ilke a daye +tat 0 at *T*-1 noghte avayles the	IP	18026860	ilke a daye	NP	18026862	daye	N	18026862	daye	N	18026860	ilke a daye	NP	18026860	ilke a daye	NP
18027127	ylke	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18027122	and *con* delyuers +te ylke day mare and mare .	IP-MAT	18027128	ylke day	NP	18027129	day	N	18027129	day	N	18027128	ylke day	NP	18027128	ylke day	NP
18028045	ilke	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18028044	And ilke a day when 0 +tou mysdose , +tan He reprofes +te ;	IP-MAT	18028046	ilke a day	NP	18028048	day	N	18028048	day	N	18028046	ilke a day	NP	18028046	ilke a day	NP
